station,location,state,do,ph,co,bod,na,tc,year,wqi
1093,"ULHAS AT U/S OF NRC BUND AT MOHANE, MAHARASHTRA",NAN,6.4,7.3,103.0,4.0,0.24,753.0,2007,78.08000000000001
1094,"ULHAS AT U/S OF BADLAPUR, MAHARASHTRA",NAN,6.7,7.4,103.0,3.9,0.22,644.0,2007,78.08000000000001
1461,"BHATSA AT D/S OF PISE DAM NEAR PISE VILLAGE (ULHAS), MAHARASHTRA",NAN,6.6,7.5,97.0,3.7,0.25,169.0,2007,83.7
1092,"KALU AT ATALE VILLAGE, MAHARASHTRA",NAN,5.7,7.2,531.0,5.3,0.75,456.0,2007,77.36
1462,"PATALGANGA NEAR INTAKE OF MIDC W/W, MAHARASHTRA",NAN,6.4,7.1,113.0,3.9,0.47,400.0,2007,83.7
1151,"PATALGANGA AT SHILPHATA, MAHARASHTRA",NAN,6.6,7.2,88.0,3.9,0.45,1146.0,2007,78.08000000000001
1152,"KUNDALIKA AT ROHA CITY, MAHARASHTRA",NAN,6.2,7.3,117.0,4.0,0.5,638.0,2007,78.08000000000001
17,"PERIYAR NEAR ALWAYENANELOOR, KERALA",NAN,5.5,6.6,1314.0,1.7,0.4,668.0,2007,66.52000000000001
18,"PERIYAR AT KALADY, KERALA",NAN,7.5,6.8,32.0,0.8,0.3,738.0,2007,79.64000000000001
1338,"PERIYAR AT SEWAGE DISCHARGE POINT, KERALA",NAN,6.7,6.8,42.0,1.0,0.4,804.0,2007,79.64000000000001
20,"CHALIYAR AT KOOLIMADU, KERALA",NAN,6.9,6.7,73.0,0.5,0.2,1242.0,2007,76.34
21,"CHALIYAR AT CHUNGAPALLY, KERALA",NAN,6.8,6.9,7920.0,0.5,0.2,813.0,2007,78.74000000000001
42,"KALLADA AT PERUMTHOTTAMKADAVU, PUNALOOR, KERALA",NAN,7.4,7.2,49.0,1.1,0.3,641.0,2007,82.94
43,"MUVATTAPUZHA AT VETTIKKATTUMUKKU, KERALA",NAN,7.2,6.8,58.0,1.5,0.3,556.0,2007,79.64000000000001
1154,"CHALAKUDY AT PULICKALKANANDAVU, KERALA",NAN,6.8,6.6,115.0,2.0,0.5,635.0,2007,72.86000000000001
1156,"PAMBA AT CHENGANNUR, KERALA",NAN,7.1,6.1,34.0,0.6,0.5,1975.0,2007,66.44
1341,"PAMBA AT THAKAZHY, KERALA",NAN,5.9,6.2,52.0,0.5,0.6,1775.0,2007,60.82000000000001
1565,"PAMBA DOWN, KERALA",NAN,5.1,6.2,55.0,1.1,0.4,2000.0,2007,60.82000000000001
1339,"MEENACHIL AT KIDANGOOR, KERALA",NAN,6.7,6.2,43.0,0.7,0.4,2100.0,2007,66.44
1340,"MANIMALA  AT KALLOOPARA, KERALA",NAN,5.8,6.2,34.0,0.6,0.3,1625.0,2007,60.82000000000001
1384,"MANIMALA AT THONDRA, KERALA",NAN,6.4,6.2,39.0,0.7,0.4,1900.0,2007,66.44
1342,"ACHENKOIL AT THUMPAMON, KERALA",NAN,6.6,6.3,41.0,0.6,0.3,1442.0,2007,66.44
1443,"ACHENKOIL AT CHENNITHULA, KERALA",NAN,5.4,6.2,47.0,0.7,0.5,1825.0,2007,60.82000000000001
1442,"VAMANAPURAM, KERALA",NAN,6.7,6.7,80.0,1.3,0.5,3050.0,2007,76.16
1563,"AMARAVILA, KERALA",NAN,6.4,7.0,112.0,1.4,0.7,5725.0,2007,82.75999999999999
1564,"AYUR, KERALA",NAN,6.3,7.1,83.0,1.0,0.4,1080.0,2007,82.75999999999999
1566,"THIRURANGADY, KERALA",NAN,6.2,6.5,95.0,0.8,1.2,2550.0,2007,72.86000000000001
1567,"KUTTIYADY ESTATE, KERALA",NAN,6.9,6.4,41.0,0.5,0.2,285.0,2007,72.06
1568,"VALAYAM, KERALA",NAN,6.8,6.5,51.0,0.5,0.2,435.0,2007,78.66000000000001
1569,"THALIPARAMBA, KERALA",NAN,6.6,6.9,11654.0,0.7,0.3,963.0,2007,78.74000000000001
1570,"HOSDURG, KERALA",NAN,7.0,7.2,11962.0,0.3,0.3,550.0,2007,82.03999999999999
1571,"KAKKADAVU,  KERALA",NAN,7.5,6.9,52.0,0.5,0.2,685.0,2007,79.64000000000001
1572,"PADIYATHADKA, KERALA",NAN,7.4,6.8,68.0,0.3,0.2,725.0,2007,79.64000000000001
1448,"NAGAVALLI AT THOTAPALLI REGULATOR, A.P.",NAN,6.2,7.6,380.0,0.5,0.5,24583.0,2007,70.8
1455,"RUSHIKULYA AT GANJAM U/S, ORISSA",NAN,7.9,7.9,382.0,2.1,0.21,2700.0,2007,82.03999999999999
1456,"RUSHIKULYA AT GANJAM D/S, ORISSA",NAN,8.1,8.0,21030.0,1.7,0.51,463.0,2007,87.66
1642,"NAGAVALLI AT JAYKAYPUR D/S, ORISSA",NAN,7.2,7.7,244.0,1.2,0.51,1793.0,2007,82.4
1643,"NAGAVALLI AT RAYAGADA D/S, ORISSA",NAN,6.7,7.6,231.0,1.5,0.56,3133.0,2007,82.4
1685,"ARASALAR RIVER KARAIKAL REGION, PONDICHERRY",NAN,7.0,8.1,637.0,3.5,1.2,533687.1656804733,2007,66.12
1159,"TAMBIRAPARANI AT PAPAVINASAM,TAMILNADU",NAN,7.5,6.5,65.0,1.0,0.15,319.0,2007,78.66000000000001
1160,"TAMBIRAPARANI AT CHERANMADEVI,CAUSE WAY,TAMILNADU",NAN,6.8,6.5,88.0,0.9,0.11,233.0,2007,78.48
1161,"TAMBIRAPARANI AT TIRUNELVELI,COLLECTORATE,TAMILNADU.",NAN,6.8,6.5,128.0,1.8,0.15,507.0,2007,72.86000000000001
1162,"TAMBIRAPARANI AT MURAPPANADU, TAMILNADU",NAN,7.8,7.2,250.0,1.9,0.15,249.0,2007,88.02
1328,"TAMBIRAPARANI AT PAPPANKULAM,TAMILNADU",NAN,7.2,6.4,71.0,1.2,0.12,165.0,2007,72.06
1329,"TAMBIRAPARANI AT RAIL BDG. NR. AMBASAMUDAM, TAMILNADU",NAN,7.4,6.5,71.0,1.5,0.12,189.0,2007,78.66000000000001
1330,"TAMBIRAPARANI AT ARUMUGANERI, TAMILNADU",NAN,7.6,7.1,428.0,2.5,0.15,443.0,2007,87.66
1450,"PALAR AT VANIYAMBADI WATER SUPPLY HEAD WORK, TAMILNADU",NAN,6.8,7.2,856.0,2.1,0.32,348.0,2007,87.66
1444,"KALI AT D/S WEST COAST PAPER MILL, KARNATAKA",NAN,7.3,7.3,152.0,2.0,1.28,998.0,2007,82.58000000000001
1894,KUMARADHARA NAN U/S OF UPPINAGADY TOWN B/C WITH RIVER NETHRAVATHI,NAN,6.9,7.2,58.0,1.0,1.6230787089467724,55.0,2007,88.56
1892,NETRAVATHI U/S OF DHARMASTALA AT WATER SUPPLY INTAKE POINT,NAN,7.0,7.2,56.0,1.0,1.6230787089467724,16.5,2007,94.18
1871,"RIVER MARKANDA AT PAONTA, DISTT. SIRMOUR, H.P.",NAN,7.9,7.9,385.0,2.5,0.25,24.0,2007,93.28
1870,"RIVER SUKHANA AT PARWANOO, DISTT. SOLAN, H.P.",NAN,4.9,7.6,972.0,19.6,1.8,718.0,2007,61.44
1023,"GHAGGAR AT MUBARAKPUR REST HOUSE (PATIALA), PUNJAB",NAN,7.4,7.5,413.0,2.1,1.23,10775.0,2007,70.8
1024,"GHAGGAR AT 100M D/S CONF. WITH R. SARASWATI (PATIALA), PUNJAB",NAN,6.1,7.8,632.0,8.1,2.9,162500.0,2007,61.44
1295,"GHAGGAR NEAR BANKARPUR,DERA BASSI,PUNJAB",NAN,6.7,7.6,425.0,7.4,2.88,78750.0,2007,61.44
1473,"GHAGGAR AT RATANHERI, D/S OF PATIALA NADI (A/C), PUNJAB",NAN,6.3,7.7,619.0,7.3,3.28,125000.0,2007,61.44
1698,"GHAGGAR AT D/S CHHATBIR, PUNJAB",NAN,6.4,7.7,439.0,4.2,2.2,440750.0,2007,66.12
1699,"GHAGGAR AT U/S DHAKANSU NALLAH, PUNJAB",NAN,6.5,7.7,686.0,9.8,2.6,105000.0,2007,61.44
1700,"GHAGGAR AT D/S DHAKANSU NALLAH, PUNJAB",NAN,6.4,7.8,754.0,13.8,2.53,227500.0,2007,61.44
1701,"GHAGGAR AT D/S JHARMAL NADI, PUNJAB",NAN,6.3,7.7,615.0,8.2,3.7,622500.0,2007,61.44
1702,"GHAGGAR AT U/S JHARMAL NADI, PUNJAB",NAN,6.2,7.6,457.0,3.7,2.23,49000.0,2007,66.12
1703,"GHAGGER AT MOONAK, PUNJAB",NAN,6.0,7.8,690.0,9.6,3.0,117500.0,2007,61.44
1885,RIVER GHAGGAR AT D/S OF SURAJPUR,NAN,6.5,8.2,1315.0,2.2,0.05,533687.1656804733,2007,70.8
1887,GHAGGAR BEFORE OTTU WEIR (BEFORE MIXING OF SATLUJ CANAL WATER) (HARYANA),NAN,6.6,8.2,895.0,26.3,15.5,533687.1656804733,2007,61.44
2047,"NNANCHOE (ATTAWA CHOE), CHANDIGARH",NAN,6.392636734693877,7.2,1786.466393692777,50.0,0.27,533687.1656804733,2007,61.44
2048,"PATIALA KI RAO, CHANDIGARH",NAN,6.392636734693877,7.4,1786.466393692777,50.0,0.4,533687.1656804733,2007,61.44
1717,"KODRA DAM, MOUNT ABU, RAJASTHAN",NAN,5.6,7.4,168.0,2.2,0.38,16.0,2007,88.20000000000002
2050,"TLAWNG UPSTREAM AIZAWL, MIZORAM",NAN,6.7,7.9,135.0,0.4,1.6230787089467724,3.0,2007,99.62
2051,"TLAWNG DOWNSTREAM AIZAWL, MIZORAM",NAN,6.5,7.9,195.0,0.6,1.6230787089467724,3.0,2007,99.44
2052,"TUIRIAL UPPER CATCHMENT, MIZORAM",NAN,7.3,7.8,219.0,0.5,1.6230787089467724,533687.1656804733,2007,71.34
2053,"TUIRIAL LOWER CATCHMENT, MIZORAM",NAN,7.7,7.9,227.0,0.4,1.6230787089467724,15.0,2007,93.64
1424,"IMPHAL AT MAHABALI, MANIPUR",NAN,6.2,7.0,132.0,1.6,1.6230787089467724,102.0,2007,88.38
1457,"IMPHAL AT KOIRENGEI, MANIPUR",NAN,6.4,7.4,137.0,2.1,1.6230787089467724,58.0,2007,88.38
1458,"IRIL AT PORAMPET, MANIPUR",NAN,6.4,7.6,200.0,1.0,1.6230787089467724,36.0,2007,93.82000000000001
1624,"LILONG, MANIPUR",NAN,7.0,7.6,210.0,2.4,1.6230787089467724,137.0,2007,88.2
1625,"HUMP BRIDGE, MANIPUR",NAN,3.6,7.2,249.0,4.9,1.6230787089467724,383.0,2007,66.48
1626,"HEIRANGOITHONG, MANIPUR",NAN,3.7,7.5,224.0,4.0,1.6230787089467724,394.0,2007,66.66000000000001
1627,"KIYAMGI, MANIPUR",NAN,7.1,7.3,156.0,2.0,1.6230787089467724,89.0,2007,88.2
1628,"MINUTHONG(IMPHAL RIVER, MANIPUR",NAN,7.1,7.2,127.0,2.0,1.6230787089467724,60.0,2007,88.38
1925,KHUGA RIVER (CHURACHANDPUR DIST.) MANIPUR,NAN,5.8,7.6,258.0,1.7,1.6230787089467724,118.0,2007,82.4
1926,"KHUJAIROK RIVER, MOREH (CHANDEL DIST.) MANIPUR",NAN,8.4,7.9,383.0,0.8,1.6230787089467724,180.0,2007,87.66
1427,"UMTREW AT BYRNIHAT EAST, MEGHALAYA",NAN,8.1,7.2,221.0,5.4,1.95,373.0,2007,83.52000000000001
1428,"KYRHUKHLA NEAR SUTNGA KHLIERIAT,JAINTIA HILLS DT., MEGHALAYA",NAN,6.1,3.1,738.0,5.5,2.73,45.0,2007,72.10000000000001
1631,"MYNTDU RIVER JOWAI, MEGHALAYA",NAN,8.0,7.0,164.0,1.7,1.6,2067.0,2007,82.58000000000001
1632,"GANOL RIVER TURA, MEGHALAYA",NAN,5.4,7.2,153.0,1.7,1.78,278.0,2007,82.58000000000001
1633,"SIMSANG RIVER WILLIAMNAGAR, MEGHALAYA",NAN,7.0,7.0,161.0,1.7,2.43,375.0,2007,88.2
1403,"GUMTI AT U/S SOUTH TRIPURA, TRIPURA",NAN,5.2,7.4,120.0,1.4,0.05,280.0,2007,82.76
1404,"GUMTI AT D/S SOUTH TRIPURA, TRIPURA",NAN,4.7,7.4,139.0,6.940048767967146,0.11,440.0,2007,67.78
1726,"CHANDRAPUR, AGARTALA D/S OF HAORA RIVER, TRIPURA",NAN,5.4,7.4,128.0,3.0,0.06,565.0,2007,77.14000000000001
1927,"SEKMAI RIVER, KAKCHING (THOUBAL DIST.)",NAN,6.9,7.2,233.0,1.5,1.6230787089467724,119.0,2007,88.02
1393,"DAMANGANGA AT D/S OF MADHUBAN, DAMAN",NAN,6.392636734693877,7.61,168.2,6.940048767967146,10.3,533687.1656804733,2006,61.98
1150,"DAMANGANGA AT KACHIGAON U\S AT GIDC WIER,GUJARAT",NAN,7.102,7.945,307.5,1.525,0.11,50.0,2006,93.28
1860,BALEHWAR KHADI AT N.H. NO. 8,NAN,5.35,7.935,735.0,4.7,0.835,15000.0,2006,60.5
1861,RIVER PURNA ON BRIDGE AT SURATNANNAVSARI HIGHWAY,NAN,7.05,7.995,535.0,4.7,1.195,33500.0,2006,66.12
1862,RIVER KAVERI ON BRIDGE AT BILLIMORANANVALSAD ROAD,NAN,6.5,8.14,16410.0,5.3,1.397,2400.0,2006,77.36000000000001
1865,RIVER DHADAR AT KOTHADA,NAN,6.392636734693877,7.885,896.5,15.0,0.42,10.0,2006,83.92
1148,"AMBIKA AT BILIMORA, GUJARAT",NAN,5.6,8.173,3660.0,4.6,0.46,6867.0,2006,71.74000000000001
1149,"KOLAK AT PATALIA BDG., GUJARAT",NAN,6.085,7.695,933.0,3.2,0.153,1550.0,2006,77.36000000000001
1435,"KOLAK AT RAILWAY BRIDGE NO. 313 VAPI,VALSAD, GUJARAT",NAN,6.055,7.605,6715.0,4.3,0.222,140.0,2006,82.98
1434,"AMLAKHADI AFTER CONFL. OF W. WATER FROM ANKLESH,GUJARAT",NAN,6.392636734693877,7.215,15580.0,431.5,0.395,8.0,2006,69.88
1436,"BHADAR D/S JETPUR VILL. AFTER CONF. OF W.WATER FROM JETPUR CITY,GUJARAT",NAN,7.93,8.32,2160.0,1.46,0.277,5.0,2006,98.9
1438,"MINDHOLA AT STATE HIGHWAY BRIDGE SACHIN, GUJARAT",NAN,4.9,7.943,504.7,3.1,0.603,2367.0,2006,66.12
1399,"ZUARI AT D/S OF PT. WHERE KUMBARJRIA CANAL JOINS, GOA",NAN,6.625,7.725,149.3,2.175,0.123,60.0,2006,88.38
1475,ZUARI AT PANCHAWADI,NAN,5.175,6.95,464.0,1.5,0.7,255.0,2006,65.54
1476,"MANDOVI AT TONCA, MARCELA, GOA",NAN,6.4,7.45,142.8,2.025,0.155,4073.0,2006,82.75999999999999
1400,"MANDOVI AT NEGHBOURHOOD OF PANAJI, GOA",NAN,6.2,7.9,218.0,1.575,0.615,85.0,2006,88.2
1543,"RIVER KALNA AT CHANDELNAN PERNEM, GOA",NAN,7.4,6.733,344.3,1.7,0.9,160.0,2006,81.06
1544,"RIVER VALVANT AT SANKLI NAN BICHOLIM, GOA",NAN,7.6,6.775,213.3,1.3,0.173,3275.0,2006,75.98000000000002
1545,"RIVER MADAI AT DABOS NAN  VALPOI, GOA",NAN,7.35,7.1,214.8,1.425,0.15,285.0,2006,88.2
1546,"RIVER KHANDEPAR AT OPA NAN PONDA, GOA",NAN,7.675,6.875,103.3,1.025,3.367,96.0,2006,85.08
1547,"RIVER TALPONA AT CANACONA, GOA",NAN,7.125,7.55,418.3,1.725,0.45,106.0,2006,87.66
1548,"RIVER ASSONORA AT ASSONORA, GOA",NAN,7.0,6.725,497.3,1.575,0.135,5425.0,2006,75.44
1093,"ULHAS AT U/S OF NRC BUND AT MOHANE, MAHARASHTRA",NAN,6.543,7.229,130.4,4.014,0.307,187.0,2006,83.7
1094,"ULHAS AT U/S OF BADLAPUR, MAHARASHTRA",NAN,6.7,7.307,121.5,3.857,0.264,162.0,2006,83.7
1461,"BHATSA AT D/S OF PISE DAM NEAR PISE VILLAGE (ULHAS), MAHARASHTRA",NAN,7.1,7.507,102.5,4.633,0.21,152.0,2006,83.7
1092,"KALU AT ATALE VILLAGE, MAHARASHTRA",NAN,6.333,7.277,542.0,5.4,7.187,207.0,2006,82.98
1462,"PATALGANGA NEAR INTAKE OF MIDC W/W, MAHARASHTRA",NAN,6.471,7.379,204.3,3.729,0.309,174.0,2006,83.52000000000001
1151,"PATALGANGA AT SHILPHATA, MAHARASHTRA",NAN,6.371,7.061,214.0,4.5,0.346,292.0,2006,83.52000000000001
1152,"KUNDALIKA AT ROHA CITY, MAHARASHTRA",NAN,6.7,7.44,153.3,4.4,0.65,305.0,2006,83.52000000000001
17,"PERIYAR NEAR ALWAYENANELOOR, KERALA",NAN,6.2,6.457,881.1,1.757,0.326,541.0,2006,65.53999999999999
18,"PERIYAR AT KALADY, KERALA",NAN,7.286,6.586,82.9,1.071,0.233,470.0,2006,78.48
1338,"PERIYAR AT SEWAGE DISCHARGE POINT, KERALA",NAN,6.525,6.5,124.1,1.313,0.227,844.0,2006,72.86000000000001
20,"CHALIYAR AT KOOLIMADU, KERALA",NAN,6.917,6.95,185.4,0.467,0.112,433.0,2006,71.7
21,"CHALIYAR AT CHUNGAPALLY, KERALA",NAN,6.8,7.043,8489.9,0.414,0.153,473.0,2006,87.66
42,"KALLADA AT PERUMTHOTTAMKADAVU, PUNALOOR, KERALA",NAN,7.075,7.25,107.3,0.988,0.369,384.0,2006,88.38
43,"MUVATTAPUZHA AT VETTIKKATTUMUKKU, KERALA",NAN,7.013,6.712,151.4,1.4,0.397,485.0,2006,81.60000000000001
1154,"CHALAKUDY AT PULICKALKANANDAVU, KERALA",NAN,6.787,6.65,119.3,1.637,0.4,574.0,2006,72.86000000000001
1156,"PAMBA AT CHENGANNUR, KERALA",NAN,6.9,6.8,224.0,0.733,0.438,2500.0,2006,79.28
1341,"PAMBA AT THAKAZHY, KERALA",NAN,6.867,6.833,292.7,0.633,0.575,2400.0,2006,79.1
1565,"PAMBA DOWN, KERALA",NAN,6.467,6.6,240.0,1.033,0.66,2733.0,2006,72.5
1339,"MEENACHIL AT KIDANGOOR, KERALA",NAN,6.667,6.933,268.0,0.933,0.893,3300.0,2006,65.9
1340,"MANIMALA  AT KALLOOPARA, KERALA",NAN,6.967,6.933,268.0,0.833,0.4,2233.0,2006,65.9
1384,"MANIMALA AT THONDRA, KERALA",NAN,6.733,6.867,324.0,0.933,0.455,2233.0,2006,78.74000000000001
1342,"ACHENKOIL AT THUMPAMON, KERALA",NAN,6.714,6.957,143.4,0.671,0.449,2171.0,2006,66.25999999999999
1443,"ACHENKOIL AT CHENNITHULA, KERALA",NAN,6.733,6.733,242.7,0.9,0.743,2833.0,2006,75.80000000000001
1442,"VAMANAPURAM, KERALA",NAN,7.233,6.867,75.7,1.1,0.853,2300.0,2006,79.46000000000001
1563,"AMARAVILA, KERALA",NAN,6.233,6.9,104.7,0.867,1.267,2233.0,2006,79.46000000000001
1564,"AYUR, KERALA",NAN,6.867,7.067,336.7,0.533,0.285,455.0,2006,87.66
1566,"THIRURANGADY, KERALA",NAN,6.433,6.667,339.3,0.6,0.292,967.0,2006,72.14000000000001
1567,"KUTTIYADY ESTATE, KERALA",NAN,7.033,6.533,141.3,0.533,0.135,740.0,2006,72.86000000000001
1568,"VALAYAM, KERALA",NAN,6.633,7.067,237.0,0.633,0.45,800.0,2006,82.4
1569,"THALIPARAMBA, KERALA",NAN,6.833,7.0,18389.0,0.7,0.345,583.0,2006,82.03999999999999
1570,"HOSDURG, KERALA",NAN,6.333,7.167,24535.7,0.7,0.332,447.0,2006,87.66
1571,"KAKKADAVU,  KERALA",NAN,7.033,7.033,241.0,0.267,0.232,1260.0,2006,82.4
1572,"PADIYATHADKA, KERALA",NAN,7.0,7.133,302.0,0.7,0.168,933.0,2006,82.03999999999999
1573,"IRUMPANAM, KERALA",NAN,3.5,6.567,1285.3,2.133,0.347,443.0,2006,60.900000000000006
1448,"NAGAVALLI AT THOTAPALLI REGULATOR, A.P.",NAN,6.243,7.253,405.6,0.857,1.269,21469.0,2006,70.8
1642,"NAGAVALLI AT JAYKAYPUR D/S, ORISSA",NAN,6.9,8.2,211.0,2.8,2.12,2200.0,2006,82.58000000000001
1643,"NAGAVALLI AT RAYAGADA D/S, ORISSA",NAN,7.8,8.5,197.0,0.6,3.01,3500.0,2006,82.58000000000001
1685,"ARASALAR RIVER KARAIKAL REGION, PONDICHERRY",NAN,7.3,8.6,528.0,0.9,4.8,533687.1656804733,2006,67.5
1159,"TAMBIRAPARANI AT BDG.NR. MADURA COATS LTD.PAPAVINASAM,TAMILNADU",NAN,7.95,6.565,188.5,1.5,0.08,66.0,2006,78.30000000000001
1160,"TAMBIRAPARANI AT CHERANMADEVI,CAUSE WAY,TAMILNADU",NAN,5.8,6.6,107.0,1.0,0.265,58.0,2006,72.86
1161,"TAMBIRAPARANI AT TIRUNELVELI,COLLECTORATE,TAMILNADU.",NAN,6.975,6.725,144.3,1.5,0.22,98.0,2006,81.78
1162,"TAMBIRAPARANI AT MURAPPANADU, TAMILNADU",NAN,5.35,7.19,216.3,1.325,0.263,31.0,2006,88.20000000000002
1328,"TAMBIRAPARANI AT PAPPANKULAM,TAMILNADU",NAN,7.525,6.61,93.3,1.5,0.283,26.0,2006,84.10000000000001
1329,"TAMBIRAPARANI AT RAIL BDG. NR. AMBASAMUDAM, TAMILNADU",NAN,7.15,6.56,141.0,1.1,0.25,73.0,2006,78.48
1330,"TAMBIRAPARANI AT ARUMUGANERI, TAMILNADU",NAN,4.325,7.045,547.0,2.075,0.25,109.0,2006,76.42
1450,"PALAR AT VANIYAMBADI WATER SUPPLY HEAD WORK, TAMILNADU",NAN,6.925,7.633,552.0,2.0,0.217,570.0,2006,82.03999999999999
1444,"KALI AT D/S WEST COAST PAPER MILL, KARNATAKA",NAN,6.825,7.125,299.3,3.667,1.525,771.0,2006,77.72
1892,NETRAVATHI U/S OF DHARMASTALA AT WATER SUPPLY INTAKE POINT,NAN,6.7,7.267,92.7,1.333,1.6230787089467724,41.0,2006,94.0
1894,KUMARADHARA NAN U/S OF UPPINAGADY TOWN BEFORE CONFLUENCE WITH RIVER NETHRAVATHI,NAN,6.75,7.3,169.3,1.667,1.6230787089467724,47.0,2006,93.82000000000001
1885,RIVER GHAGGAR AT D/S OF SURAJPUR,NAN,5.87,7.84,895.5,4.35,1.6230787089467724,533687.1656804733,2006,60.5
1023,"GHAGGAR AT MUBARAKPUR REST HOUSE (PATIALA), PUNJAB",NAN,6.033,7.367,323.3,3.267,0.667,6867.0,2006,77.36000000000001
1699,"GHAGGAR AT U/S DHAKANSU NALLAH, PUNJAB",NAN,6.8,7.3,433.5,5.4,1.35,9250.0,2006,77.36000000000001
1887,GHAGGAR BEFORE OTTU WEIR (BEFORE MIXING OF SATLUJ CANAL WATER) (HARYANA),NAN,6.25,7.9,770.0,14.0,19.4,533687.1656804733,2006,61.44
1870,"RIVER SUKHANA AT PARWANOO, DISTT. SOLAN, H.P.",NAN,6.65,7.875,914.5,43.0,0.824,16900.0,2006,61.44
1871,"RIVER MARKANDA AT PAONTA, DISTT. SIRMOUR, H.P.",NAN,7.2,9.01,340.5,4.6,2.955,23.0,2006,72.10000000000001
1717,"KODRA DAM, MOUNT ABU, RAJASTHAN",NAN,6.1,7.1,1786.466393692777,3.1,0.3,14.0,2006,88.60000000000001
1427,"UMTREW AT BYRNIHAT EAST, MEGHALAYA",NAN,7.2,7.0,183.0,5.2,2.6,180.0,2006,83.52000000000001
1631,"MYNTDU RIVER JOWAI, MEGHALAYA",NAN,8.8,7.0,172.0,1.6,5.0,2800.0,2006,82.58000000000001
1632,"GANOL RIVER TURA, MEGHALAYA",NAN,10.0,7.1,150.0,1.0,4.0,350.0,2006,88.38
1633,"SIMSANG RIVER WILLIAMNAGAR, MEGHALAYA",NAN,9.0,7.3,158.0,1.8,7.2,280.0,2006,88.2
2050,TLAWNG UPSTREAM AIZAWL,NAN,7.767,7.543,1786.466393692777,0.5,1.6230787089467724,533687.1656804733,2006,70.8
2051,TLAWNG DOWNSTREAM AIZAWL,NAN,7.167,8.143,1786.466393692777,0.6,1.6230787089467724,533687.1656804733,2006,70.8
2052,TUIRIAL UPPER CATCHMENT,NAN,8.533,7.857,170.0,0.4,1.6230787089467724,533687.1656804733,2006,71.34
2053,TUIRIAL LOWER CATCHMENT,NAN,8.867,7.793,216.0,0.5,1.6230787089467724,533687.1656804733,2006,71.34
NAN,"NAGAVALLI AT THOTAPALLI REGULATOR, A.P.",NAN,5.6,7.65,375.2,1.758,1.995,18417.0,2005,65.18
NAN,"DAMANGANGA AT D/S OF MADHUBAN, DAMAN",NAN,6.392636734693877,7.76,233.3,10.825,5.657,533687.1656804733,2005,61.8
NAN,"DAMANGANGA AT KACHIGAON U\S AT GIDC WIER,GUJARAT",NAN,7.2,7.84,342.8,1.764,0.528,230.0,2005,87.66
NAN,BALEHWAR KHADI AT N.H. NO. 8,NAN,6.2,8.11,480.0,11.333,0.39,18810.0,2005,61.44
NAN,RIVER PURNA ON BRIDGE AT SURATNANNAVSARI HIGHWAY,NAN,7.2,8.07,580.0,4.0,0.37,280.0,2005,82.98
NAN,RIVER KAVERI ON BRIDGE AT BILLIMORANANVALSAD ROAD,NAN,6.2,7.98,11125.0,5.0,0.39,50350.0,2005,66.12
NAN,RIVER DHADAR AT KOTHADA,NAN,3.9,7.92,1039.0,14.847,1.412,36.0,2005,67.06
NAN,"ZUARI AT D/S OF PT. WHERE KUMBARJRIA CANAL JOINS, GOA",NAN,7.2,7.42,246.9,4.632,0.791,118311.0,2005,66.48
NAN,ZUARI AT PANCHAWADI,NAN,6.9,6.44,302.9,2.304,0.231,116.0,2005,71.16
NAN,"MANDOVI AT TONCA, MARCELA, GOA",NAN,7.8,6.69,255.9,2.754,0.348,140.0,2005,78.12
NAN,"MANDOVI AT NEGHBOURHOOD OF PANAJI, GOA",NAN,6.7,7.35,346.1,1.893,0.973,148.0,2005,87.66
NAN,"RIVER KALNA AT CHANDELNAN PERNEM, GOA",NAN,8.3,6.68,348.9,2.503,1.686,155.0,2005,77.76
NAN,"RIVER VALVANT AT SANKLI NAN BICHOLIM, GOA",NAN,8.1,6.18,187.4,2.375,0.196,155.0,2005,71.7
NAN,"RIVER MADAI AT DABOS NAN  VALPOI, GOA",NAN,7.7,6.55,121.8,2.242,1.136,164.0,2005,78.48
NAN,"RIVER KHANDEPAR AT OPA NAN PONDA, GOA",NAN,8.6,6.56,181.4,2.423,0.276,155.0,2005,78.30000000000001
NAN,"RIVER TALPONA AT CANACONA, GOA",NAN,7.7,6.45,302.5,2.144,0.163,142.0,2005,71.16
NAN,"RIVER ASSONORA AT ASSONORA, GOA",NAN,7.4,6.07,142.8,1.681,0.276,140.0,2005,71.88
NAN,"AMBIKA AT BILIMORA, GUJARAT",NAN,7.0,8.16,4545.0,4.165,0.343,27550.0,2005,66.12
NAN,"KOLAK AT PATALIA BDG., GUJARAT",NAN,5.9,7.36,761.0,6.1,0.083,4600.0,2005,67.06
NAN,"KOLAK AT RAILWAY BRIDGE NO. 313 VAPI,VALSAD, GUJARAT",NAN,4.1,7.57,29369.3,7.08,0.302,1993.0,2005,61.44
NAN,"BHADAR D/S JETPUR VILL. AFTER CONF. OF W.WATER FROM JETPUR CITY,GUJARAT",NAN,5.7,7.62,665.0,2.12,0.86,6000.0,2005,76.42000000000002
NAN,"MINDHOLA AT STATE HIGHWAY BRIDGE SACHIN, GUJARAT",NAN,6.1,8.0,602.5,5.64,1.035,38428.0,2005,66.12
